product_id,total_facturado,n_ventas,cantidad_total_vendida,n_clientes_unicos,n_devoluciones
5813,503.58,1,42,1,1
5814,1595.65,3,97,3,2
5815,185.90,2,22,2,0
5816,1353.20,2,68,2,0
5818,1133.19,3,81,3,2
5819,191.88,1,12,1,0
5820,1404.80,3,64,3,0
5821,599.76,2,24,2,2
5822,649.50,1,50,1,0
5823,643.50,1,39,1,0
5824,129.35,1,13,1,0
5825,6223.00,5,127,5,0
5826,952.94,4,106,4,2
5827,207.80,1,4,1,0
5828,2353.20,6,148,6,0
5829,229.04,1,28,1,1
5830,4589.55,2,45,2,0
5831,735.00,2,42,2,1
5832,15583.20,4,151,4,0
5833,2694.23,2,77,2,2
5834,59.94,1,6,1,0
5835,378.00,2,9,2,0
5836,7588.58,4,118,4,1
5837,1542.45,2,91,2,0
5838,1044.05,4,95,4,0
5839,1519.80,3,102,3,1
5840,2580.00,1,43,1,0
5841,328.35,1,33,1,0
5842,2900.00,3,100,3,0
5843,1056.40,2,76,2,1
5844,1709.10,5,135,5,1
5845,174.65,1,35,1,0
5846,774.80,3,52,3,1
5847,209.70,1,30,1,1
5848,2047.00,2,23,2,1
5849,312.30,1,45,1,1
5851,794.58,3,114,3,0
5852,1439.28,2,72,2,1
5853,2352.00,2,28,2,1
5854,629.37,3,63,3,0
5856,6624.00,2,69,2,2
5857,34.95,1,5,1,1
5858,1274.00,2,52,2,1
5860,5925.00,2,75,2,1
5861,1303.55,5,145,5,0
5862,197.82,1,18,1,1
5863,3360.00,4,80,4,1
5864,3055.00,3,94,3,1
5865,461.37,2,39,2,0
5866,7965.00,2,59,2,0
5868,170.81,1,19,1,0
5869,1199.20,2,80,2,0
5871,4332.00,3,114,3,0
5872,1449.42,3,58,3,1
5873,109.45,1,11,1,0
5874,1160.70,2,73,2,0
5875,890.19,3,81,3,1
5876,164.67,1,33,1,0
5877,1172.31,3,69,3,1
5878,575.64,2,36,2,0
5880,4552.00,1,40,1,1
5882,337.74,1,26,1,0
5883,6789.65,3,95,3,1
5884,1259.37,2,63,2,1
5885,7038.72,4,128,4,3
5886,5056.00,3,79,3,0
5887,1876.00,3,67,3,1
5888,715.50,3,90,3,2
5892,146.58,1,21,1,0
5893,881.51,2,49,2,1
5894,549.25,2,65,2,0
5895,1488.00,1,24,1,0
5896,733.95,3,105,3,2
5897,1639.18,2,82,2,1
5898,1053.60,1,48,1,0
5899,1163.35,2,53,2,1
5900,599.76,1,24,1,0
5901,1153.70,3,83,3,1
5902,796.05,3,87,3,1
5903,461.58,1,42,1,0
5904,436.60,2,74,2,1
5905,188.50,1,13,1,0
5906,386.57,1,43,1,0
5907,967.12,4,88,4,1
5908,466.10,2,59,2,0
5909,1208.50,1,50,1,1
5910,701.46,2,54,2,1
5911,1052.19,2,81,2,0
5912,2616.00,3,109,3,3
5913,22.00,1,1,1,0
5914,14972.07,3,93,3,1
5915,2440.00,3,61,3,0
5916,4532.00,4,103,4,0
5917,299.40,2,60,2,0
5918,784.00,2,32,2,2
5919,629.30,4,70,4,0
5920,2465.00,3,85,3,0
5921,1775.55,4,89,4,0
5922,5533.77,4,123,4,1
5923,3120.00,3,80,3,1
5924,262.35,1,33,1,0
5926,16414.08,3,96,3,2
5927,1672.00,2,38,2,0
5928,2814.00,3,67,3,1
5929,3103.03,3,97,3,0
5930,764.50,4,110,4,2
5931,220.83,1,17,1,0
5932,507.45,2,51,2,1
5933,1766.64,4,136,4,0
5934,354.00,2,60,2,1
5935,736.30,4,74,4,0
5936,819.18,3,82,3,0
5937,1409.53,2,47,2,0
5938,1482.55,4,149,4,1
5939,457.70,1,46,1,1
5940,417.05,3,19,3,0
5941,3922.00,1,37,1,0
5942,1453.20,2,56,2,1
5943,368.15,1,37,1,0
5944,304.20,1,18,1,1
5945,348.25,1,35,1,0
5947,407.95,1,41,1,1
5948,508.80,2,32,2,1
5949,56582.67,4,107,4,1
5950,985.80,2,62,2,1
5951,1916.80,3,64,3,1
5952,347.60,1,40,1,0
5953,209.79,1,21,1,0
5954,646.75,2,65,2,1
5955,60.00,2,10,2,0
5956,1056.00,1,24,1,0
5957,682.01,1,7,1,0
5959,404.73,1,27,1,0
5960,968.43,2,57,2,0
5961,655.60,2,44,2,1
5965,1259.58,2,42,2,0
5966,1138.10,2,38,2,0
5967,750.00,1,25,1,0
5969,1445.50,3,49,3,1
5970,379.62,1,38,1,0
5971,688.00,3,86,3,3
5972,502.26,2,66,2,1
5973,1341.39,2,61,2,1
5974,449.85,1,15,1,0
5975,945.57,1,43,1,1
5976,1140.00,2,38,2,2
5977,2067.00,2,53,2,0
5978,719.76,2,24,2,1
5979,3969.00,3,75,3,1
5980,386.57,1,43,1,0
5981,229.77,1,23,1,0
5982,86.40,1,12,1,0
5983,2299.80,2,20,2,1
5984,607.26,3,87,3,1
5985,2053.21,2,79,2,1
5986,222.08,2,32,2,0
5987,1580.40,2,72,2,0
5988,614.60,1,28,1,0
5990,2963.25,3,135,3,1
5991,328.53,2,47,2,1
5992,548.39,2,61,2,1
5993,536.40,2,45,2,0
5994,8580.00,2,44,2,1
5995,398.79,2,21,2,0
5996,1141.40,3,52,3,1
5997,2904.00,2,40,2,1
5998,65.85,1,3,1,0
5999,594.55,3,55,3,1
6000,260.52,2,26,2,1
6002,989.55,1,45,1,0
6005,1469.02,4,98,4,1
6006,756.00,1,42,1,0
6007,1652.05,4,95,4,2
6008,1950.50,2,83,2,0
6009,1259.37,2,63,2,0
6010,2432.88,2,62,2,1
6013,770.00,1,35,1,0
6014,3264.00,3,96,3,1
6015,1752.00,2,73,2,0
6016,455.00,2,13,2,1
6017,125.93,1,7,1,0
6018,2688.00,4,112,4,2
6019,1099.56,2,44,2,1
6020,911.24,2,76,2,0
6021,3432.00,2,44,2,0
6022,9.99,1,1,1,1
6023,55.56,1,6,1,0
6025,407.95,3,41,3,0
6026,141.28,1,16,1,0
6027,383.68,1,32,1,0
6028,663.04,2,74,2,0
6029,247.69,1,31,1,1
6030,770.00,2,35,2,1
6031,104.32,1,4,1,0
6032,1049.30,3,70,3,0
6033,1389.93,3,107,3,1
6034,6624.00,4,96,4,2
6035,563.53,1,47,1,1
6036,5112.00,3,71,3,3
6037,502.20,3,36,3,1
6038,1800.94,5,106,5,1
6039,49.75,1,5,1,0
6040,828.10,1,49,1,0
6042,1034.80,6,104,6,2
6043,1818.70,5,130,5,0
6045,6540.00,3,60,3,1
6046,2508.00,2,38,2,1
6047,781.54,2,46,2,0
6048,1963.50,2,33,2,0
6050,1391.13,4,87,4,1
6051,258.70,1,26,1,0
6052,3551.52,3,42,3,1
6053,2880.00,1,45,1,0
6054,1287.90,3,81,3,2
6055,3136.00,1,32,1,0
6056,842.70,2,53,2,0
6057,1338.66,5,134,5,1
6058,655.60,4,44,4,1
6059,929.69,2,31,2,2
6061,2401.00,3,49,3,0
6062,1271.60,3,68,3,1
6063,922.46,5,154,5,0
6064,1103.31,3,69,3,1
6065,4345.00,2,79,2,0
6066,129.35,2,13,2,1
6069,1260.00,1,30,1,0
6070,834.10,1,38,1,1
6072,441.66,1,34,1,1
6073,904.50,5,67,5,1
6074,220.83,1,17,1,1
6075,903.95,3,101,3,1
6076,524.60,1,43,1,0
6077,76.89,1,11,1,0
6078,5450.00,4,109,4,2
6079,708.00,2,12,2,1
6080,488.05,2,43,2,0
6081,2025.00,3,81,3,0
6082,1609.54,1,46,1,0
6083,356.79,2,21,2,1
6084,2126.25,3,63,3,1
6086,4242.00,3,101,3,1
6087,1599.50,2,50,2,1
6088,747.93,4,107,4,0
6089,2226.00,2,53,2,1
6090,517.44,2,48,2,0
6092,459.54,1,46,1,1
6093,389.85,1,23,1,0
6094,988.50,2,30,2,0
6095,89.70,1,6,1,0
6096,852.78,4,122,4,1
6097,596.49,2,59,2,1
6098,707.76,3,72,3,1
6100,7170.00,3,120,3,0
6101,79.00,2,10,2,1
6102,375.56,2,41,2,1
6103,20.85,1,3,1,0
6104,1257.90,3,42,3,2
6105,31.99,1,1,1,0
6107,2200.00,1,40,1,1
6108,827.64,1,36,1,0
6109,1289.57,2,43,2,1
6110,645.82,5,98,5,2
6111,1229.59,1,41,1,1
6112,269.55,1,9,1,0
6114,3838.72,4,128,4,0
6115,583.83,4,117,4,1
6116,874.50,2,55,2,1
6117,2439.39,3,61,3,1
6118,107.91,1,9,1,0
6119,912.50,3,73,3,0
6120,588.00,1,24,1,0
6121,1674.00,2,54,2,0
6122,363.78,1,47,1,0
6123,1399.44,2,56,2,1
6124,6480.00,4,150,4,1
6125,479.76,1,24,1,1
6127,4163.05,4,139,4,0
6128,104.00,1,13,1,0
6129,421.85,3,55,3,1
6130,197.86,1,26,1,0
6132,4566.60,3,118,3,0
6133,1474.41,2,59,2,0
6134,349.30,1,14,1,0
6135,2789.07,4,93,4,1
6136,1619.46,3,54,3,0
6137,629.79,2,21,2,0
6138,549.75,1,25,1,1
6139,327.98,2,46,2,1
6142,1803.18,3,82,3,0
6144,433.69,1,31,1,0
6147,520.00,1,26,1,0
6148,131.29,1,19,1,0
6149,6052.00,2,34,2,1
6150,504.85,1,23,1,1
6151,1690.15,4,77,4,1
6152,1428.00,2,51,2,1
6153,1097.80,1,44,1,0
6154,1518.90,2,61,2,0
6155,569.70,1,30,1,0
6156,632.62,4,94,4,0
6157,332.63,3,37,3,0
6158,2490.80,4,104,4,1
6159,1409.35,3,71,3,0
6160,119.94,1,6,1,0
6161,725.67,1,33,1,0
6162,359.82,1,18,1,0
6163,233.87,1,13,1,0
6164,921.20,1,47,1,1
6166,428.67,1,33,1,1
6167,1459.27,3,73,3,1
6168,999.00,1,37,1,0
6169,2041.60,3,80,3,1
6170,2999.00,4,100,4,0
6171,660.24,2,72,2,0
6172,948.27,3,73,3,1
6173,175.92,1,8,1,0
6174,1330.55,3,89,3,2
6175,1298.00,3,59,3,0
6176,1195.11,3,63,3,2
6177,902.00,1,41,1,1
6179,587.05,2,59,2,0
6180,395.67,2,33,2,0
6181,311.74,1,26,1,0
6182,2334.15,4,117,4,0
6183,481.80,1,22,1,0
6184,1795.64,5,106,5,1
6185,773.30,2,37,2,0
6186,606.10,1,38,1,0
6187,559.60,2,40,2,0
6188,1847.55,4,109,4,0
6191,926.90,2,62,2,1
6193,959.36,3,64,3,1
6195,608.65,3,47,3,1
6196,38.85,1,3,1,0
6197,1054.70,2,53,2,1
6198,1000.00,2,40,2,0
6199,2400.00,3,96,3,2
6200,432.90,2,30,2,1
6201,5760.00,2,45,2,0
6203,167.70,1,13,1,0
6204,449.50,2,50,2,0
6206,2631.30,5,147,5,0
6207,646.75,2,65,2,0
6208,1575.20,3,88,3,2
6209,611.64,2,36,2,2
6210,892.80,2,64,2,1
6211,743.60,2,44,2,2
6212,517.40,2,52,2,1
6213,1313.40,4,132,4,1
6214,707.41,3,59,3,1
6215,985.05,3,99,3,1
6216,462.50,1,37,1,1
6217,287.82,1,18,1,0
6218,975.10,2,98,2,0
6219,1949.40,2,19,2,0
6220,799.50,3,50,3,3
6221,1427.80,4,110,4,1
6223,25.96,1,2,1,0
6225,725.20,2,56,2,0
6226,763.20,3,48,3,1
6227,1272.00,3,80,3,1
6229,3021.00,6,190,6,0
6230,890.40,2,56,2,1
6231,699.60,1,44,1,1
6232,954.00,2,60,2,0
6233,509.49,2,51,2,0
6234,262.50,2,21,2,0
6235,1475.10,3,99,3,1
6236,2594.80,3,52,3,0
6237,342.70,1,23,1,1
6238,1638.00,1,39,1,0
6239,1020.00,2,68,2,1
6240,745.00,2,50,2,1
6241,352.25,1,25,1,0
6242,4214.00,3,86,3,0
6244,657.53,3,47,3,1
6245,1150.72,5,128,5,0
6246,422.53,2,47,2,0
6247,355.60,3,40,3,1
6248,581.79,1,43,1,0
6249,4094.00,1,46,1,1
6250,159.50,1,29,1,0
6251,1985.13,1,21,1,0
6252,2205.45,1,29,1,0
6253,3620.00,6,181,6,0
6254,1595.00,3,110,3,1
6255,350.73,1,27,1,0
6256,169.83,1,17,1,1
6257,296.67,1,33,1,1
6258,833.00,3,68,3,1
6260,3659.81,3,97,3,0
6263,359.60,1,40,1,0
6264,599.50,2,50,2,0
6265,1684.95,4,141,4,2
6266,83.65,1,7,1,0
6267,233.74,2,26,2,1
6268,305.66,2,34,2,0
6269,583.44,3,51,3,1
6270,494.89,1,11,1,0
6271,5.99,1,1,1,1
6272,3591.00,2,57,2,0
6273,4552.62,5,138,5,2
6274,2142.00,2,51,2,0
6275,1424.50,2,77,2,0
6276,2210.60,2,70,2,1
6278,3826.65,3,97,3,0
6279,2958.93,2,81,2,0
6280,3508.83,4,117,4,0
6281,1675.00,2,67,2,1
6282,3041.50,4,77,4,0
6283,840.10,1,31,1,1
6284,1286.61,1,39,1,0
6286,3120.00,2,65,2,1
6288,333.50,1,23,1,1
6290,1055.68,2,32,2,0
6291,746.55,3,63,3,1
6292,2936.11,2,89,2,0
6293,3955.14,4,86,4,0
6294,2133.00,2,54,2,1
6295,232.00,2,4,2,1
6296,207.84,1,16,1,0
6297,1024.59,1,41,1,0
6298,842.06,3,71,3,1
6299,525.00,2,21,2,0
6300,1136.20,2,38,2,1
6301,1446.64,3,107,3,1
6302,4992.00,3,64,3,1
6303,1750.00,2,70,2,0
6304,2575.00,5,103,5,2
6305,509.83,1,17,1,1
6306,1099.56,2,44,2,1
6308,800.00,2,32,2,1
6309,3875.00,1,25,1,0
6311,432.53,2,37,2,0
6312,1427.49,2,51,2,0
6313,1100.00,1,44,1,0
6314,87.50,1,5,1,0
6316,900.00,1,36,1,0
6317,2194.92,1,36,1,0
6318,1716.00,1,39,1,0
6319,1456.00,1,28,1,0
6321,210.00,1,5,1,0
6323,7844.00,2,53,2,0
6324,3336.00,1,48,1,0
6325,1314.75,1,25,1,0
6326,2100.00,3,84,3,0
6327,1275.38,2,43,2,1
6328,1365.00,3,78,3,0
6329,4046.00,3,119,3,1
6330,2800.00,4,80,4,2
6331,1829.39,3,61,3,2
6332,124.63,1,11,1,0
6333,5896.00,5,134,5,1
6334,2343.13,2,53,2,0
6335,2600.00,3,104,3,1
6336,250.00,1,10,1,0
6337,1125.00,3,45,3,1
6339,518.40,2,72,2,0
6340,1571.85,2,63,2,2
6341,479.20,2,16,2,0
6342,460.00,1,10,1,1
6344,496.00,2,31,2,2
6345,522.00,1,9,1,0
6346,375.00,1,15,1,0
6347,2475.00,4,99,4,2
6348,2940.00,2,15,2,2
6349,1199.76,1,12,1,0
6350,1979.01,3,99,3,1
6351,2184.18,4,59,4,1
6352,2748.13,3,83,3,1
6354,263.92,2,8,2,1
6355,2418.00,2,62,2,1
6356,2584.00,1,38,1,0
6358,3100.59,2,47,2,1
6359,100.00,1,4,1,0
6360,1635.84,6,144,6,0
6361,1349.46,3,54,3,1
6362,1806.00,2,43,2,1
6363,1483.35,2,33,2,0
6364,98.25,1,5,1,0
6367,5665.95,4,81,4,2
6368,1056.00,1,22,1,1
6369,1974.21,3,79,3,1
6370,2500.00,3,100,3,2
6371,3696.00,1,28,1,0
6372,1237.88,4,28,4,0
6373,2752.00,1,43,1,0
6374,2243.32,3,68,3,1
6375,968.00,1,22,1,0
6376,1616.50,2,61,2,0
6377,5616.00,3,72,3,1
6378,108.36,1,6,1,1
6379,950.00,2,38,2,0
6380,1280.00,2,40,2,1
6381,830.00,3,83,3,1
6382,660.00,1,40,1,0
6384,1614.06,2,42,2,1
6385,1453.12,5,152,5,1
6386,3900.00,6,156,6,4
6387,593.30,1,17,1,0
6388,722.61,3,63,3,1
6389,2225.00,3,89,3,2
6390,774.69,2,31,2,0
6391,1250.00,2,50,2,0
6392,840.50,2,41,2,2
6394,1727.67,6,133,6,2
6395,5005.00,4,91,4,1
6398,661.50,3,63,3,0
6399,8900.00,3,50,3,1
6401,6125.00,3,49,3,1
6402,6072.00,4,138,4,2
6403,6225.00,3,83,3,0
6404,2250.00,2,90,2,0
6405,3504.15,4,117,4,1
6406,1975.00,3,79,3,1
6407,2720.00,1,40,1,0
6408,1270.50,3,33,3,0
6409,2078.37,2,63,2,0
6412,4945.50,2,90,2,0
6415,6218.55,2,65,2,0
6416,700.00,1,28,1,1
6417,1485.00,1,27,1,0
6418,537.30,1,27,1,0
6419,1253.62,3,38,3,1
6420,1155.87,2,81,2,1
6421,1233.90,2,30,2,1
6422,12837.86,5,107,5,2
6423,1994.30,3,74,3,0
6424,795.50,2,43,2,1
6426,398.58,1,42,1,0
6427,3400.74,1,42,1,0
6429,1150.00,1,46,1,0
6430,242.00,1,25,1,0
6431,3197.00,3,46,3,1
6432,4960.00,4,64,4,2
6433,1440.97,4,103,4,1
6434,1008.00,2,63,2,2
6435,1625.20,5,68,5,1
6436,1576.17,3,83,3,0
6437,1932.85,1,43,1,1
6438,999.50,1,50,1,1
6439,1771.45,2,71,2,0
6440,1015.74,3,54,3,1
6441,1574.55,1,45,1,1
6442,1722.00,1,41,1,0
6443,3534.10,4,118,4,0
6444,1400.00,3,56,3,2
6445,1638.00,1,39,1,0
6446,355.98,3,51,3,1
6447,3378.18,2,61,2,1
6448,1453.24,3,47,3,1
6449,990.00,1,20,1,1
6450,2649.66,3,78,3,0
6451,17.99,1,1,1,0
6452,1140.00,2,30,2,0
6453,846.00,1,6,1,0
6454,1350.00,2,54,2,0
6455,4470.00,2,30,2,1
6456,1881.04,2,56,2,0
6457,3380.00,3,65,3,0
6458,4457.13,4,101,4,3
6459,4489.00,4,67,4,2
6460,250.00,1,10,1,0
6462,4641.42,4,129,4,0
6463,3078.00,2,81,2,1
6464,549.00,1,45,1,0
6466,634.40,2,52,2,2
6467,675.00,2,27,2,1
6468,449.25,1,15,1,0
6469,3397.00,3,86,3,0
6470,688.50,2,51,2,0
6471,493.48,3,52,3,0
6472,141.75,1,9,1,0
6473,3353.40,3,90,3,1
6474,2624.87,2,71,2,0
6476,150.00,1,1,1,1
6477,372.12,1,28,1,1
6478,3364.00,2,58,2,1
6480,8109.00,3,51,3,1
6481,3600.00,3,144,3,1
6482,5508.55,1,29,1,0
6483,444.04,1,34,1,0
6485,1840.30,3,77,3,0
6486,372.30,1,34,1,0
6487,2100.00,2,14,2,1
6489,1275.00,3,51,3,0
6490,336.00,1,8,1,0
6491,2089.05,3,95,3,1
6492,7918.02,4,99,4,2
6493,404.25,1,15,1,0
6495,19210.00,3,113,3,1
6496,1775.00,2,71,2,1
6497,1925.00,2,77,2,2
6499,2425.50,3,77,3,1
6500,770.00,1,44,1,0
6501,2376.00,2,54,2,1
6502,714.97,2,19,2,1
6505,2385.00,2,15,2,1
6507,1431.00,1,9,1,0
6508,3318.00,1,21,1,1
6510,2999.25,2,75,2,0
6512,1425.00,2,57,2,1
6513,2825.00,4,113,4,1
6514,3298.10,3,118,3,1
6515,1669.34,2,46,2,0
6516,9768.00,2,66,2,0
6517,2199.00,4,100,4,4
6518,18630.00,5,138,5,2
6520,551.00,1,38,1,0
6521,3650.00,4,146,4,0
6522,5446.80,5,153,5,3
6524,1496.00,1,44,1,0
6525,11308.26,3,87,3,1
6526,839.55,1,29,1,1
6528,1776.17,2,67,2,0
6529,1904.00,2,28,2,0
6530,1309.85,2,67,2,1
6531,6019.14,4,86,4,1
6532,927.50,1,35,1,0
6534,2225.00,2,89,2,0
6535,2075.00,3,83,3,0
6536,275.28,2,37,2,1
6537,6660.00,2,45,2,1
6538,600.00,1,24,1,0
6539,47.64,1,4,1,1
6540,465.00,1,31,1,0
6541,2277.00,3,23,3,1
6542,2200.00,3,88,3,1
6543,775.00,1,31,1,0
6544,529.20,1,40,1,0
6545,5994.00,2,81,2,1
6546,4620.00,4,105,4,1
6547,5312.00,2,83,2,0
6549,3849.45,3,55,3,0
6550,2982.00,4,168,4,0
6551,2390.00,4,100,4,2
6552,1023.83,3,43,3,0
6553,1828.50,4,138,4,3
6554,413.82,2,18,2,0
6555,8845.20,3,54,3,0
6556,2992.05,4,109,4,0
6557,3105.00,5,115,5,3
6558,1253.00,3,70,3,0
6559,1550.00,3,62,3,0
6560,1112.00,1,8,1,0
6561,2262.00,1,39,1,0
6562,468.00,2,24,2,0
6563,1446.90,1,42,1,1
6564,1270.10,6,130,6,0
6566,783.20,5,80,5,2
6567,14534.00,5,169,5,0
6568,1552.20,2,52,2,0
6569,660.80,2,70,2,1
6571,2353.53,2,57,2,1
6572,5070.00,3,65,3,1
6573,3315.00,2,51,2,1
6574,1424.50,1,37,1,0
6576,7728.00,4,92,4,0
6577,700.00,3,28,3,0
6578,2050.00,2,82,2,2
6579,1904.45,1,41,1,0
6580,1760.00,2,40,2,0
6581,3807.12,2,87,2,1
6582,2407.18,2,46,2,0
6583,3898.44,5,156,5,1
6584,938.00,2,14,2,0
6585,850.00,1,34,1,0
6586,720.00,2,40,2,0
6587,1082.59,2,73,2,1
6588,1428.00,1,21,1,0
6589,2443.00,1,35,1,0
6590,5439.50,4,110,4,2
6591,2242.00,5,59,5,1
6592,1139.81,1,19,1,0
6593,5640.00,3,94,3,1
6594,900.99,1,9,1,0
6596,916.30,2,55,2,1
6597,1106.30,1,37,1,0
6598,2111.20,2,35,2,0
6601,956.60,1,10,1,0
6602,1325.00,2,53,2,1
6603,5119.20,3,90,3,2
6604,4185.42,2,79,2,1
6605,1054.00,1,31,1,0
6606,1748.47,2,53,2,2
6607,5791.50,4,117,4,2
6609,1627.50,4,155,4,0
6610,2021.64,3,102,3,0
6611,12936.00,7,132,7,2
6612,450.00,1,18,1,1
6613,1550.00,2,62,2,1
6614,2276.64,2,54,2,0
6615,2014.50,2,51,2,0
6616,1399.60,2,40,2,1
6618,136.65,1,15,1,0
6619,1915.45,1,29,1,0
6620,1593.75,2,75,2,1
6621,1001.68,3,76,3,0
6622,800.00,1,32,1,0
6623,207.90,1,21,1,1
6624,2912.00,3,91,3,2
6625,1260.00,3,63,3,0
6627,749.85,2,15,2,0
6628,8713.95,4,105,4,0
6629,168.48,1,13,1,1
6630,1943.90,2,70,2,1
6632,975.00,1,39,1,0
6633,632.00,1,16,1,0
6634,3150.00,2,63,2,0
6635,1199.52,2,24,2,0
6636,4470.08,4,122,4,1
6637,738.00,1,18,1,1
6638,4457.40,3,57,3,0
6640,1682.46,1,39,1,0
6641,430.20,1,9,1,1
6642,5772.00,2,74,2,0
6643,6468.00,4,154,4,1
6644,1843.60,1,40,1,0
6645,2074.17,3,83,3,1
6647,2459.18,3,82,3,1
6648,1150.00,2,46,2,0
6649,1670.86,2,38,2,1
6650,350.00,1,14,1,0
6651,407.74,1,37,1,0
6653,3920.00,4,70,4,1
6654,815.36,1,32,1,0
6655,2856.60,2,69,2,1
6656,858.22,3,83,3,1
6657,1368.00,2,38,2,1
6658,2208.00,2,69,2,1
6659,1759.56,1,44,1,0
6660,1950.00,4,78,4,0
6661,2631.54,3,61,3,0
6662,1171.10,2,49,2,0
6664,7560.00,2,56,2,0
6665,1525.00,5,61,5,2
6666,839.80,5,85,5,3
6669,128.72,1,4,1,0
6670,2181.89,1,37,1,1
6671,2448.00,2,68,2,1
6673,3759.50,4,103,4,1
6674,3013.40,2,52,2,0
6675,5590.00,3,86,3,1
6677,1100.00,2,44,2,0
6678,2249.50,2,50,2,0
6679,2575.00,3,103,3,0
6680,2300.00,4,92,4,0
6681,3025.00,4,121,4,0
6682,319.70,1,10,1,0
6683,150.00,1,6,1,1
6684,1760.85,2,43,2,1
6686,209.93,1,7,1,0
6688,2000.00,3,80,3,0
6689,468.00,1,18,1,1
6692,101.94,1,6,1,0
6694,230.64,1,6,1,1
6695,2664.00,1,18,1,1
6696,6699.00,2,77,2,0
6697,1855.36,3,64,3,0
6699,960.00,2,48,2,0
6700,2725.06,3,94,3,0
6701,1706.88,3,112,3,0
6702,2064.41,2,59,2,0
6703,1619.19,3,81,3,2
6704,5887.56,6,172,6,3
6705,959.52,1,48,1,0
6706,796.80,1,32,1,0
6707,1700.00,3,68,3,2
6708,1249.00,1,50,1,0
6709,1439.28,2,72,2,1
6710,462.00,2,28,2,2
6711,1500.00,2,100,2,0
6712,600.00,3,24,3,1
6713,919.89,1,27,1,1
6714,666.50,2,43,2,1
6715,4581.50,5,119,5,1
6716,4891.80,4,124,4,0
6717,1737.21,3,79,3,1
6718,5920.00,2,80,2,1
6719,399.84,1,24,1,0
6720,137.82,1,6,1,0
6722,1979.10,3,90,3,0
6723,1482.00,3,114,3,2
6724,831.60,2,44,2,0
6725,3171.00,3,105,3,1
6727,120.00,1,8,1,1
6729,3078.46,5,154,5,1
6730,2112.25,2,71,2,0
6732,224.25,1,15,1,0
6733,5175.00,6,207,6,2
6734,1450.00,3,58,3,0
6737,800.00,1,32,1,0
6738,3570.00,1,35,1,0
6739,450.00,1,18,1,1
6740,25.00,1,1,1,0
6741,2971.43,3,119,3,1
6742,850.95,2,61,2,1
6743,88.14,1,6,1,0
6744,469.53,2,47,2,1
6745,1220.10,3,83,3,1
6746,2085.98,4,142,4,1
6747,719.20,1,40,1,0
6748,679.25,2,65,2,1
6749,74.94,2,6,2,0
6751,5162.85,4,105,4,0
6752,418.24,2,32,2,1
6754,925.00,2,37,2,0
6755,1728.00,1,32,1,1
6756,7140.00,2,85,2,1
6757,372.94,1,29,1,0
6758,3450.00,1,50,1,0
6759,327.12,1,4,1,0
6760,5490.50,2,79,2,1
6762,1807.00,1,26,1,0
6763,681.38,2,62,2,0
6764,788.70,3,66,3,0
6765,2024.00,1,46,1,1
6766,637.56,3,63,3,2
6768,2712.82,3,118,3,2
6769,6279.00,2,91,2,1
6770,3500.00,5,140,5,2
6771,1749.64,1,31,1,1
6772,669.12,3,68,3,0
6773,1178.52,3,122,3,2
6776,373.92,1,41,1,1
6777,11484.00,6,198,6,1
6778,763.86,2,87,2,1
6779,499.80,1,20,1,1
6780,2016.00,2,42,2,1
6781,1566.00,1,27,1,1
6782,4718.40,3,80,3,0
6783,1149.54,2,46,2,2
6784,160.00,1,20,1,0
6785,1859.07,3,93,3,0
6786,2079.00,2,42,2,2
6787,1475.00,2,59,2,0
6788,5029.71,4,129,4,1
6789,3168.00,2,72,2,1
6790,28.08,1,4,1,0
6791,294.42,2,42,2,1
6792,2436.00,3,58,3,1
6794,5853.29,4,139,4,0
6795,313.65,1,45,1,0
6796,671.50,1,17,1,0
6798,1848.00,1,44,1,1
6799,3679.08,3,92,3,1
6800,528.00,1,12,1,0
6801,4222.95,5,141,5,2
6802,3499.28,3,83,3,1
6803,1534.40,2,32,2,1
6805,1424.00,1,32,1,0
6806,1896.00,1,48,1,0
6807,3920.00,4,112,4,1
6808,1424.43,3,57,3,2
6809,2169.75,2,55,2,0
6810,3675.00,5,147,5,1
6811,831.20,1,40,1,0
6812,3311.08,2,92,2,1
6813,1300.00,3,52,3,2
6814,975.00,1,39,1,0
6816,1993.05,3,129,3,1
6817,959.52,2,48,2,1
6818,731.25,2,45,2,1
6819,175.00,1,7,1,1
6820,1025.00,1,41,1,0
6821,1150.00,2,46,2,1
6822,1850.00,3,74,3,1
6824,2460.15,2,77,2,0
6825,1957.11,3,89,3,0
6826,4888.00,4,104,4,1
6827,3780.00,2,90,2,2
6828,1665.00,1,37,1,0
6829,2492.10,1,45,1,0
6831,2860.00,3,65,3,1
6832,3089.45,3,91,3,1
6833,2697.00,2,60,2,0
6834,2610.00,1,45,1,0
6835,696.00,2,24,2,0
6836,720.00,2,36,2,0
6837,2625.00,3,75,3,0
6838,5750.00,3,115,3,2
6839,2278.00,2,67,2,0
6840,1225.00,2,25,2,0
6841,4556.00,5,134,5,1
6842,510.00,1,17,1,0
6843,2040.00,2,51,2,2
6844,432.00,1,18,1,0
6846,1215.24,2,76,2,0
6847,2250.00,1,50,1,0
6848,4444.00,3,101,3,0
6849,1621.50,1,47,1,1
6850,1092.00,2,26,2,1
6851,269.88,2,6,2,0
6852,2500.00,3,50,3,1
6854,1714.18,1,19,1,1
