user_id,total_spent,n_pedidos,n_productos_diferentes,cantidad_total,ticket_medio,n_pedidos_devueltos,cluster
24821,5924.00,3,3,72,1974.67,0,2
24822,1039.50,1,1,30,1039.50,0,0
24823,4543.74,1,3,113,4543.74,0,0
24826,1428.00,1,1,34,1428.00,1,1
24830,3045.60,1,1,47,3045.60,0,0
24837,203.00,1,1,7,203.00,0,0
24839,3718.34,1,2,66,3718.34,1,1
24845,2069.61,1,2,49,2069.61,0,0
24850,352.00,1,1,22,352.00,0,0
24856,1268.53,1,1,47,1268.53,0,0
24862,292.05,1,1,9,292.05,1,1
24864,1316.00,1,1,40,1316.00,0,0
24867,1080.02,1,2,56,1080.02,0,0
24870,4705.23,1,2,91,4705.23,0,0
24871,4236.87,1,3,78,4236.87,0,0
24872,2034.63,1,1,37,2034.63,0,0
24874,8655.00,2,2,87,4327.50,0,2
24888,1949.70,1,1,30,1949.70,0,0
24891,1665.72,1,2,63,1665.72,0,0
24894,1169.90,1,2,21,1169.90,0,0
24900,2113.44,1,1,28,2113.44,1,1
24905,263.67,1,1,33,263.67,1,1
24906,2012.55,1,2,33,2012.55,1,1
24914,1198.00,1,1,40,1198.00,0,0
24920,2225.93,1,2,35,2225.93,0,0
24922,1799.55,1,1,45,1799.55,0,0
24924,1393.28,1,1,28,1393.28,0,0
24931,75.00,1,1,3,75.00,0,0
24935,1214.60,1,2,36,1214.60,1,1
24938,3464.30,1,2,28,3464.30,0,0
24939,8401.90,1,2,39,8401.90,0,3
24940,8413.87,3,4,75,2804.62,0,2
24947,1935.56,1,1,44,1935.56,0,0
24955,544.31,2,2,52,272.15,0,2
24958,4447.14,1,3,86,4447.14,0,0
24960,1885.00,1,1,26,1885.00,0,0
24968,3182.41,2,3,68,1591.21,0,2
24970,1898.10,1,1,38,1898.10,0,0
24972,800.00,1,1,32,800.00,0,0
24973,2413.00,2,2,71,1206.50,0,2
24974,2157.30,1,1,45,2157.30,1,1
24977,264.00,1,1,8,264.00,0,0
24980,1056.00,1,1,33,1056.00,0,0
24982,1049.58,1,1,42,1049.58,0,0
24990,360.00,1,1,9,360.00,0,0
24997,1300.00,1,1,26,1300.00,0,0
25002,8069.74,2,7,120,4034.87,0,2
25005,1194.30,1,2,66,1194.30,0,0
25007,345.00,1,1,3,345.00,0,0
25016,1249.75,1,1,25,1249.75,0,0
25023,12409.80,2,3,126,6204.90,0,3
25027,1094.63,1,2,75,1094.63,0,0
25031,10980.00,1,2,65,10980.00,0,3
25034,1651.75,1,2,53,1651.75,0,0
25036,2032.00,1,2,87,2032.00,0,0
25037,1850.68,1,2,38,1850.68,0,0
25039,3250.00,1,1,50,3250.00,0,0
25041,1466.95,1,2,79,1466.95,0,0
25048,1483.50,1,1,43,1483.50,1,1
25055,1742.14,1,2,64,1742.14,0,0
25056,1025.25,1,2,27,1025.25,0,0
25057,1234.20,2,2,76,617.10,0,2
25062,1440.00,1,1,40,1440.00,0,0
25077,783.72,1,1,28,783.72,0,0
25080,9590.80,1,2,50,9590.80,0,3
25085,1755.00,1,1,27,1755.00,0,0
25087,478.80,1,1,24,478.80,0,0
25096,2334.00,1,1,12,2334.00,0,0
25097,2015.52,1,1,48,2015.52,0,0
25103,2757.70,1,1,46,2757.70,0,0
25105,341.66,2,3,23,170.83,1,1
25108,120.00,1,1,1,120.00,0,0
25109,10947.36,1,2,64,10947.36,0,3
25110,1928.83,1,2,47,1928.83,0,0
25112,1025.46,2,2,54,512.73,0,2
25119,3247.03,1,4,88,3247.03,0,0
25121,917.66,1,1,34,917.66,0,0
25124,527.92,1,2,12,527.92,0,0
25127,437.50,1,1,25,437.50,1,1
25128,210.00,1,1,14,210.00,0,0
25129,1008.09,1,2,37,1008.09,0,0
25130,1665.00,1,1,37,1665.00,0,0
25134,5614.44,1,1,39,5614.44,0,0
25135,1419.93,1,1,27,1419.93,0,0
25138,1464.85,1,3,50,1464.85,0,0
25139,2963.35,1,4,94,2963.35,0,0
25142,2369.67,1,2,38,2369.67,0,0
25143,250.00,1,1,10,250.00,0,0
25144,2924.55,1,1,45,2924.55,0,0
25147,2993.04,2,3,96,1496.52,0,2
25154,238.00,1,1,4,238.00,0,0
25155,3214.25,3,4,160,1071.42,0,2
25157,510.00,1,1,15,510.00,0,0
25159,5704.94,1,4,58,5704.94,0,3
25163,79.98,1,1,2,79.98,0,0
25164,323.52,1,1,16,323.52,0,0
25165,2464.00,2,2,29,1232.00,0,2
25166,1998.00,1,1,27,1998.00,0,0
25167,1987.71,1,2,61,1987.71,0,0
25174,216.00,1,1,27,216.00,0,0
25183,1515.30,1,3,111,1515.30,0,0
25189,5565.07,1,3,84,5565.07,0,0
25198,1715.00,1,1,14,1715.00,0,0
25206,676.00,1,1,4,676.00,2,1
25208,2719.60,1,1,40,2719.60,0,0
25211,1559.76,1,1,24,1559.76,1,1
25212,1133.58,1,1,42,1133.58,0,0
25214,1282.50,1,2,43,1282.50,0,0
25215,3979.08,1,1,42,3979.08,0,0
25216,2491.20,1,2,88,2491.20,0,0
25226,3939.28,1,2,52,3939.28,0,0
25233,2339.74,1,2,52,2339.74,0,0
25239,1584.00,1,1,36,1584.00,0,0
25243,392.00,1,1,28,392.00,0,0
25244,1420.02,1,1,23,1420.02,0,0
25249,119.90,1,1,2,119.90,0,0
25250,80.97,1,1,3,80.97,0,0
25253,1155.00,1,1,33,1155.00,0,0
25256,1435.80,3,4,84,478.60,0,2
25261,279.16,1,1,7,279.16,1,1
25264,4491.88,1,4,133,4491.88,0,0
25266,450.00,1,2,14,450.00,0,0
25267,3103.62,1,2,40,3103.62,0,0
25270,88.14,1,1,6,88.14,0,0
25274,843.92,1,1,22,843.92,0,0
25282,90.00,1,1,3,90.00,0,0
25286,59.85,1,1,3,59.85,0,0
25288,1364.65,1,2,21,1364.65,0,0
25289,1398.60,1,2,16,1398.60,0,0
25291,2065.56,1,4,53,2065.56,0,0
25294,3181.64,1,3,50,3181.64,1,1
25295,809.70,1,1,30,809.70,0,0
25296,989.00,1,1,23,989.00,0,0
25300,389.85,1,2,29,389.85,0,0
25302,2724.18,1,3,91,2724.18,0,0
25304,1609.54,1,1,46,1609.54,0,0
25307,363.16,1,1,14,363.16,0,0
25308,1365.21,1,2,47,1365.21,0,0
25310,1627.09,2,4,67,813.54,0,2
25312,3363.50,1,1,31,3363.50,0,0
25313,393.80,1,1,44,393.80,0,0
25317,1874.25,1,1,35,1874.25,0,0
25325,1127.00,1,1,25,1127.00,0,0
25327,1716.00,1,1,33,1716.00,0,0
25329,550.00,1,1,22,550.00,0,0
25331,79.98,1,1,2,79.98,0,0
25333,1825.76,1,2,49,1825.76,1,1
25335,6192.00,2,3,108,3096.00,1,1
25336,10450.83,1,4,159,10450.83,0,3
25341,1306.42,1,3,24,1306.42,0,0
25346,3719.69,1,1,31,3719.69,0,0
25348,304.85,1,1,13,304.85,1,1
25350,863.57,1,2,19,863.57,0,0
25351,971.10,1,1,39,971.10,0,0
25352,2815.89,1,2,29,2815.89,0,0
25353,3534.00,1,2,30,3534.00,0,0
25356,437.00,1,1,23,437.00,0,0
25357,2139.83,1,2,52,2139.83,0,0
25363,251.58,1,1,42,251.58,1,1
25364,813.90,1,2,54,813.90,0,0
25369,2699.55,1,1,45,2699.55,0,0
25384,425.00,1,1,17,425.00,1,1
25389,4060.46,1,3,51,4060.46,0,0
25399,413.37,1,1,9,413.37,0,0
25400,1526.60,1,2,28,1526.60,0,0
25404,1076.90,1,1,22,1076.90,0,0
25405,1605.42,1,1,18,1605.42,1,1
25406,525.00,1,1,21,525.00,0,0
25408,3036.00,1,1,44,3036.00,0,0
25409,1614.89,1,2,33,1614.89,0,0
25415,2540.11,1,2,55,2540.11,1,1
25424,1200.00,1,1,48,1200.00,0,0
25442,1224.00,1,3,43,1224.00,0,0
25445,8009.40,1,4,119,8009.40,0,3
25450,3945.00,1,2,52,3945.00,0,0
25455,1007.64,1,1,36,1007.64,0,0
25459,306.00,1,1,18,306.00,0,0
25463,966.00,1,2,58,966.00,0,0
25472,1558.20,1,2,45,1558.20,0,0
25473,1365.60,1,2,40,1365.60,0,0
25475,944.73,1,1,27,944.73,0,0
25477,959.68,1,1,32,959.68,0,0
25483,5067.61,2,5,118,2533.81,1,1
25485,1067.37,1,2,73,1067.37,2,1
25489,2251.67,1,4,78,2251.67,0,0
25490,170.80,1,1,5,170.80,0,0
25493,4000.00,1,1,50,4000.00,0,0
25494,5399.73,1,1,27,5399.73,0,0
25496,2517.22,1,3,70,2517.22,1,1
25497,2135.92,1,4,68,2135.92,0,0
25503,781.15,1,1,17,781.15,0,0
25505,408.00,1,1,24,408.00,1,1
25506,2529.65,1,2,74,2529.65,0,0
25507,19527.00,1,1,46,19527.00,0,3
25512,875.05,1,2,31,875.05,1,1
25524,770.00,1,1,14,770.00,0,0
25528,375.00,1,1,15,375.00,0,0
25533,639.85,1,2,26,639.85,0,0
25539,2646.00,1,1,14,2646.00,0,0
25542,3764.63,1,4,134,3764.63,0,0
25543,2159.59,1,2,45,2159.59,0,0
25546,73.99,1,1,1,73.99,0,0
25554,2379.66,1,1,34,2379.66,0,0
25564,1042.20,1,1,36,1042.20,0,0
25569,104.93,1,1,7,104.93,0,0
25570,819.59,1,1,41,819.59,0,0
25579,705.50,1,1,17,705.50,0,0
25587,161.91,1,1,9,161.91,0,0
25595,643.30,1,1,14,643.30,0,0
25596,3552.00,1,1,48,3552.00,0,0
25601,1469.31,2,3,69,734.65,1,1
25603,1237.50,1,1,25,1237.50,1,1
25604,4725.00,1,1,21,4725.00,0,0
25621,33.98,1,1,1,33.98,0,0
25622,4508.42,1,2,48,4508.42,0,0
25625,375.00,1,1,15,375.00,0,0
25633,3728.00,2,2,30,1864.00,1,1
25635,143.45,1,1,5,143.45,0,0
25640,3182.25,1,2,75,3182.25,0,0
25642,860.43,1,2,16,860.43,0,0
25644,2023.65,1,1,45,2023.65,0,0
25649,1407.93,2,2,27,703.97,0,2
25650,3329.21,2,4,112,1664.61,0,2
25653,4340.59,1,4,121,4340.59,0,0
25654,803.82,1,2,29,803.82,0,0
25661,397.20,1,2,24,397.20,0,0
25664,119.25,1,1,15,119.25,0,0
25666,923.30,1,1,14,923.30,0,0
25668,4500.00,1,1,36,4500.00,0,0
25669,25.00,1,1,1,25.00,0,0
25674,3435.59,1,2,69,3435.59,0,0
25676,1560.43,1,2,34,1560.43,0,0
25677,2281.47,1,2,48,2281.47,0,0
25679,1160.00,1,1,40,1160.00,0,0
25692,1656.00,1,1,12,1656.00,0,0
25698,1637.97,1,3,57,1637.97,1,1
25699,1139.62,1,1,38,1139.62,0,0
25702,2020.57,1,1,43,2020.57,0,0
25705,1080.00,1,1,36,1080.00,0,0
25708,183.77,1,1,23,183.77,0,0
25710,5346.00,1,1,27,5346.00,1,1
25716,432.00,1,1,16,432.00,0,0
25721,428.67,1,1,33,428.67,0,0
25735,955.59,1,2,53,955.59,0,0
25743,1580.00,1,1,40,1580.00,0,0
25747,490.00,1,1,5,490.00,0,0
25748,2530.00,1,1,46,2530.00,0,0
25749,628.52,1,2,46,628.52,0,0
25752,1530.00,1,1,34,1530.00,0,0
25753,209.72,1,1,14,209.72,0,0
25761,1452.00,1,1,22,1452.00,1,1
25763,2211.60,1,1,30,2211.60,0,0
25764,723.69,1,1,33,723.69,0,0
25767,253.00,1,1,11,253.00,0,0
25770,1904.00,1,1,28,1904.00,0,0
25779,5306.21,1,4,79,5306.21,0,0
25780,4886.75,2,2,69,2443.37,0,2
25794,780.85,1,1,23,780.85,0,0
25800,2753.00,1,2,81,2753.00,1,1
25802,1429.90,1,3,21,1429.90,0,0
25803,519.48,1,1,26,519.48,0,0
25804,1305.00,1,1,29,1305.00,0,0
25806,341.00,1,2,22,341.00,0,0
25808,250.00,1,1,10,250.00,0,0
25811,1150.00,1,1,46,1150.00,0,0
25817,1497.00,1,2,15,1497.00,0,0
25824,382.20,1,1,15,382.20,0,0
25829,455.00,1,1,35,455.00,0,0
25832,2037.37,1,2,55,2037.37,0,0
25843,1355.58,1,2,42,1355.58,0,0
25844,1320.00,1,1,40,1320.00,0,0
25848,368.00,1,1,23,368.00,0,0
25851,2118.00,1,1,40,2118.00,0,0
25852,3599.92,1,2,78,3599.92,0,0
25866,999.50,1,1,50,999.50,0,0
25870,2999.85,1,1,15,2999.85,0,0
25871,4835.79,1,3,130,4835.79,0,0
25878,1926.53,1,1,47,1926.53,0,0
25880,396.60,1,1,15,396.60,0,0
25887,488.25,1,1,35,488.25,0,0
25888,1243.68,1,1,6,1243.68,0,0
25896,4140.00,1,1,40,4140.00,0,0
25901,2649.50,1,2,55,2649.50,0,0
25907,2483.64,1,1,36,2483.64,0,0
25908,70.00,1,1,1,70.00,1,1
25909,3580.00,1,2,49,3580.00,0,0
25913,1875.00,1,1,25,1875.00,0,0
25919,539.82,1,1,18,539.82,0,0
25922,1744.00,1,1,16,1744.00,0,0
25925,1680.00,1,1,28,1680.00,0,0
25929,2277.25,1,1,25,2277.25,0,0
25931,3420.00,1,1,12,3420.00,0,0
25932,2455.75,2,2,52,1227.88,1,1
25933,1529.33,1,2,67,1529.33,0,0
25934,6399.72,1,2,44,6399.72,0,3
25940,1128.90,1,3,26,1128.90,0,0
25942,779.61,1,1,39,779.61,0,0
25943,2613.99,1,2,66,2613.99,0,0
25948,1383.55,1,1,35,1383.55,0,0
25954,3323.25,1,1,35,3323.25,0,0
25961,948.10,1,1,38,948.10,0,0
25966,1407.56,1,1,44,1407.56,0,0
25967,5203.53,1,4,129,5203.53,0,0
25968,89.94,1,1,6,89.94,0,0
25969,2077.00,2,3,46,1038.50,0,2
25971,63.49,1,1,1,63.49,1,1
25972,1080.00,1,1,20,1080.00,0,0
25978,1372.00,1,1,49,1372.00,0,0
25980,14373.19,2,7,231,7186.59,0,3
25983,3478.52,2,2,47,1739.26,0,2
25984,482.64,1,1,12,482.64,0,0
25987,1050.00,1,1,42,1050.00,0,0
25988,1859.69,1,1,31,1859.69,0,0
25997,14.00,1,1,2,14.00,0,0
26000,187.20,1,1,13,187.20,0,0
26007,775.00,1,1,31,775.00,0,0
26008,397.50,1,1,25,397.50,0,0
26011,1469.51,1,1,49,1469.51,0,0
26013,3895.50,1,1,49,3895.50,0,0
26024,1595.16,1,1,42,1595.16,0,0
26025,420.00,1,1,3,420.00,0,0
26033,3057.00,1,2,47,3057.00,0,0
26034,2240.00,1,1,14,2240.00,0,0
26035,395.88,1,1,12,395.88,0,0
26040,4690.65,2,4,76,2345.33,0,2
26041,8336.25,3,6,114,2778.75,0,2
26042,593.46,1,1,27,593.46,1,1
26043,1980.00,1,1,30,1980.00,0,0
26045,240.00,1,1,10,240.00,0,0
26048,8560.30,1,2,63,8560.30,0,3
26052,855.00,1,1,45,855.00,0,0
26054,1229.59,1,1,41,1229.59,0,0
26055,2754.00,1,2,33,2754.00,0,0
26056,1040.06,1,1,7,1040.06,0,0
26057,1536.00,1,1,48,1536.00,0,0
26060,693.00,1,1,7,693.00,0,0
26084,1270.00,1,1,40,1270.00,1,1
26087,85.98,1,1,2,85.98,0,0
26092,418.00,2,2,22,209.00,0,2
26093,629.65,1,1,35,629.65,0,0
26094,294.84,1,1,39,294.84,0,0
26096,2744.00,1,1,28,2744.00,0,0
26099,3008.00,1,1,47,3008.00,0,0
26100,3897.26,1,3,92,3897.26,0,0
26105,7352.85,1,4,125,7352.85,0,3
26108,2782.25,1,4,70,2782.25,0,0
26112,1723.02,2,2,34,861.51,0,2
26114,5182.00,1,2,85,5182.00,0,0
26119,3974.50,1,2,47,3974.50,0,0
26120,4418.42,1,4,96,4418.42,0,0
26123,229.77,1,1,23,229.77,0,0
26124,2534.65,1,2,51,2534.65,0,0
26125,850.50,1,1,27,850.50,0,0
26126,2797.52,2,5,94,1398.76,0,2
26132,179.98,1,1,2,179.98,0,0
26137,3070.00,1,2,49,3070.00,0,0
26144,6065.00,2,3,61,3032.50,0,2
26147,1039.50,1,1,21,1039.50,0,0
26154,59.50,1,1,1,59.50,0,0
26155,828.57,2,2,59,414.28,0,2
26158,719.00,1,1,20,719.00,0,0
26163,1935.50,1,1,49,1935.50,0,0
26166,1175.00,1,1,47,1175.00,0,0
26167,480.15,1,1,33,480.15,0,0
26169,1836.00,1,1,34,1836.00,0,0
26170,479.84,1,1,16,479.84,0,0
26173,8669.12,3,4,117,2889.71,0,2
26178,1330.52,1,1,37,1330.52,0,0
26180,315.00,1,1,7,315.00,1,1
26182,719.64,1,1,36,719.64,0,0
26184,935.00,1,1,17,935.00,0,0
26188,350.00,1,1,14,350.00,0,0
26193,47.70,1,1,6,47.70,1,1
26194,895.36,1,1,32,895.36,0,0
26197,1068.00,1,1,6,1068.00,0,0
26198,629.79,1,1,21,629.79,0,0
26200,4921.75,1,2,50,4921.75,0,0
26208,272.87,1,1,13,272.87,0,0
26215,6939.34,2,4,79,3469.67,0,2
26220,2955.50,2,2,62,1477.75,0,2
26235,1044.00,1,1,29,1044.00,0,0
26238,1010.95,2,2,85,505.47,0,2
26241,2704.68,1,2,65,2704.68,0,0
26242,442.97,2,2,11,221.48,0,2
26243,174.00,1,1,12,174.00,0,0
26245,979.72,1,1,28,979.72,0,0
26248,4058.55,1,1,29,4058.55,0,0
26250,899.55,1,1,45,899.55,0,0
26252,1638.00,1,1,39,1638.00,0,0
26253,5934.00,1,1,46,5934.00,0,3
26255,109.00,1,1,1,109.00,0,0
26258,7128.00,1,1,36,7128.00,0,3
26263,3064.00,1,2,46,3064.00,0,0
26265,1981.00,1,2,41,1981.00,0,0
26271,36.03,1,1,3,36.03,0,0
26276,4712.00,1,2,54,4712.00,0,0
26277,882.70,1,1,26,882.70,0,0
26283,1558.12,3,3,88,519.37,1,2
26286,699.80,1,1,20,699.80,0,0
26288,1061.97,1,3,41,1061.97,0,0
26292,8575.00,1,1,49,8575.00,0,3
26299,6184.00,1,2,88,6184.00,0,3
26304,176.00,1,1,16,176.00,0,0
26310,511.86,1,1,19,511.86,0,0
26318,12646.96,1,3,97,12646.96,1,3
26319,7348.64,1,2,79,7348.64,0,3
26321,1000.00,1,1,8,1000.00,1,1
26323,558.57,1,1,43,558.57,0,0
26325,2640.00,2,2,84,1320.00,0,2
26328,2156.00,1,1,49,2156.00,0,0
26330,6212.89,2,2,50,3106.45,0,2
26333,2915.50,1,1,49,2915.50,0,0
26335,3033.11,2,3,102,1516.55,1,1
26336,934.15,1,1,17,934.15,0,0
26339,749.70,1,1,30,749.70,0,0
26340,3237.01,1,4,62,3237.01,0,0
26342,696.54,1,2,39,696.54,0,0
26344,5070.00,1,1,30,5070.00,0,0
26346,5370.00,1,1,30,5370.00,0,0
26349,5179.08,1,4,121,5179.08,0,0
26350,2015.00,1,1,31,2015.00,0,0
26351,673.20,1,1,44,673.20,0,0
26353,1504.14,1,1,43,1504.14,0,0
26365,3820.83,1,2,78,3820.83,0,0
26375,419.00,1,1,20,419.00,0,0
26378,1717.85,2,2,47,858.93,0,2
26379,3861.50,2,2,38,1930.75,0,2
26380,1931.72,1,1,28,1931.72,0,0
26383,3429.00,1,2,51,3429.00,0,0
26387,3000.00,1,1,50,3000.00,0,0
26389,2084.79,1,2,36,2084.79,1,1
26391,3263.70,1,2,69,3263.70,0,0
26394,3029.00,2,2,80,1514.50,0,2
26396,4959.00,1,2,23,4959.00,0,0
26398,131.96,1,1,4,131.96,0,0
26400,2232.54,1,1,18,2232.54,0,0
26404,3130.56,2,3,58,1565.28,0,2
26406,517.35,1,2,25,517.35,0,0
26407,305.66,1,1,34,305.66,0,0
26408,1583.12,1,1,44,1583.12,0,0
26426,685.44,2,2,14,342.72,0,2
26428,442.00,1,1,34,442.00,0,0
26429,2221.78,2,2,30,1110.89,0,2
26437,8301.68,2,5,198,4150.84,0,2
26444,3071.89,1,2,40,3071.89,0,0
26451,2645.00,1,1,23,2645.00,0,0
26452,2288.36,1,1,19,2288.36,1,1
26453,1412.85,2,2,24,706.42,0,2
26454,535.20,1,1,24,535.20,0,0
26458,16624.28,1,2,86,16624.28,0,3
26459,2285.86,2,3,42,1142.93,0,2
26461,225.00,1,1,9,225.00,0,0
26467,2289.60,1,2,78,2289.60,0,0
26469,671.55,1,2,6,671.55,0,0
26470,1560.00,1,1,30,1560.00,0,0
26472,2239.64,2,3,43,1119.82,1,1
26475,1588.50,1,2,51,1588.50,0,0
26480,2208.48,1,2,60,2208.48,0,0
26484,9241.00,1,2,92,9241.00,0,3
26485,2866.50,1,1,39,2866.50,0,0
26487,1746.25,2,3,69,873.13,0,2
26488,969.94,2,2,46,484.97,0,2
26492,1056.00,1,1,48,1056.00,0,0
26494,2016.00,1,1,42,2016.00,0,0
26499,5500.00,1,1,50,5500.00,0,0
26502,1782.00,1,1,36,1782.00,0,0
26505,1898.10,1,1,38,1898.10,0,0
26508,2938.00,2,2,32,1469.00,0,2
26521,11619.05,2,3,76,5809.52,0,3
26528,3366.48,3,3,54,1122.16,0,2
26531,335.94,1,1,22,335.94,1,1
26532,33.90,1,1,2,33.90,0,0
26533,2847.04,2,5,82,1423.52,0,2
26537,293.93,1,1,7,293.93,0,0
26538,957.36,1,2,42,957.36,0,0
26547,1889.58,1,1,42,1889.58,0,0
26548,7865.64,1,1,36,7865.64,0,3
26549,4357.42,2,4,91,2178.71,0,2
26550,1174.50,1,2,36,1174.50,0,0
26552,1346.61,1,3,35,1346.61,0,0
26553,1680.00,1,1,42,1680.00,1,1
26555,4021.00,1,4,104,4021.00,0,0
26556,2145.00,1,1,33,2145.00,2,1
26560,9530.72,2,5,111,4765.36,0,2
26564,879.78,1,1,22,879.78,0,0
26568,679.66,1,1,34,679.66,0,0
26571,698.60,1,1,28,698.60,0,0
26573,1776.00,1,1,37,1776.00,0,0
26577,1088.00,1,1,34,1088.00,0,0
26578,4738.72,1,2,60,4738.72,0,0
26579,2730.00,1,1,39,2730.00,0,0
26580,1979.60,1,1,40,1979.60,0,0
26581,2872.65,2,2,51,1436.32,0,2
26582,2879.52,1,1,24,2879.52,0,0
26586,503.82,1,1,18,503.82,0,0
26590,2105.01,1,4,76,2105.01,0,0
26594,244.40,1,1,13,244.40,0,0
26600,3071.72,2,2,44,1535.86,0,2
26603,598.26,1,1,39,598.26,0,0
26608,879.80,1,1,20,879.80,0,0
26609,2640.65,1,2,67,2640.65,0,0
26610,515.59,1,1,47,515.59,0,0
26621,576.00,1,1,12,576.00,2,1
26622,4366.00,1,1,37,4366.00,0,0
26628,828.00,1,1,6,828.00,1,1
26632,3397.00,1,2,35,3397.00,0,0
26635,919.54,1,1,46,919.54,0,0
26638,1750.00,1,1,50,1750.00,0,0
26639,5088.00,1,1,48,5088.00,0,0
26643,63.25,1,1,5,63.25,0,0
26651,6475.00,1,1,35,6475.00,0,3
26656,3072.00,1,1,24,3072.00,0,0
26657,149.94,1,1,6,149.94,0,0
26658,1316.92,1,1,44,1316.92,0,0
26659,1300.00,1,1,50,1300.00,0,0
26663,511.68,1,1,32,511.68,1,1
26671,419.40,1,1,20,419.40,0,0
26672,667.59,2,2,27,333.80,0,2
26676,167.94,1,1,6,167.94,0,0
26678,9321.52,2,3,85,4660.76,1,1
26687,3210.88,1,4,103,3210.88,0,0
26693,1256.00,1,2,61,1256.00,0,0
26700,4298.20,1,3,68,4298.20,0,0
26701,654.35,2,2,21,327.18,0,2
26704,348.00,1,1,29,348.00,0,0
26705,11698.10,2,2,66,5849.05,1,3
26706,902.20,2,2,47,451.10,0,2
26707,3919.51,1,1,49,3919.51,0,0
26712,2725.00,1,1,50,2725.00,0,0
26719,600.00,1,1,24,600.00,0,0
26720,1518.33,1,2,48,1518.33,0,0
26722,3697.02,1,2,38,3697.02,0,0
26727,3120.60,1,2,70,3120.60,0,0
26729,150.00,1,1,5,150.00,0,0
26731,1836.00,1,1,17,1836.00,0,0
26733,7331.72,2,4,108,3665.86,0,2
26735,3700.00,1,1,37,3700.00,0,0
26739,14327.05,2,5,151,7163.52,0,3
26741,3168.00,2,2,95,1584.00,1,1
26742,263.56,1,2,12,263.56,0,0
26744,7550.00,2,4,87,3775.00,0,2
26749,449.25,1,1,15,449.25,0,0
26754,1259.58,1,1,42,1259.58,0,0
26756,99.96,1,1,4,99.96,0,0
26757,6133.05,2,5,134,3066.52,0,2
26758,1463.56,1,1,28,1463.56,0,0
26761,1200.00,1,1,25,1200.00,0,0
26762,1929.15,1,2,36,1929.15,0,0
26764,5239.00,1,1,31,5239.00,0,0
26765,167.88,1,1,12,167.88,0,0
26769,1440.00,1,1,30,1440.00,1,1
26770,437.15,1,1,35,437.15,0,0
26775,2004.00,1,2,55,2004.00,0,0
26791,3649.68,1,2,78,3649.68,0,0
26794,150.92,1,1,14,150.92,0,0
26799,2652.00,1,1,34,2652.00,0,0
26801,640.00,1,1,40,640.00,0,0
26802,3619.50,1,2,44,3619.50,0,0
26803,839.80,1,1,38,839.80,0,0
26809,179.97,1,2,19,179.97,0,0
26820,664.81,1,1,19,664.81,0,0
26822,9852.60,2,5,85,4926.30,0,2
26823,1455.62,1,2,38,1455.62,0,0
26832,53.72,1,1,2,53.72,0,0
26836,3282.73,1,4,68,3282.73,0,0
26842,3321.38,2,3,69,1660.69,0,2
26843,300.00,1,1,10,300.00,0,0
26848,8544.12,2,2,53,4272.06,0,2
26851,5401.20,1,2,57,5401.20,0,0
26852,2209.83,1,1,17,2209.83,0,0
26857,2316.00,1,2,41,2316.00,0,0
26870,3491.37,1,1,27,3491.37,0,0
26871,1716.00,1,1,39,1716.00,0,0
26873,117.00,1,1,2,117.00,0,0
26875,560.50,1,1,19,560.50,0,0
26880,1761.13,1,3,53,1761.13,1,1
26895,5662.83,2,2,56,2831.41,0,2
26897,95.88,1,1,4,95.88,0,0
26898,406.00,1,1,28,406.00,0,0
26900,21.16,1,1,1,21.16,0,0
26905,958.40,1,1,32,958.40,0,0
26906,679.25,1,2,23,679.25,0,0
26910,2700.00,1,1,50,2700.00,0,0
26917,440.00,1,1,5,440.00,0,0
26918,1540.08,1,1,46,1540.08,0,0
26923,2699.55,1,1,45,2699.55,0,0
26924,7076.00,3,4,133,2358.67,1,2
26925,24.90,1,1,1,24.90,1,1
26928,135.00,1,1,3,135.00,2,1
26929,950.00,1,1,25,950.00,0,0
26934,3750.00,1,1,25,3750.00,0,0
26940,500.00,1,1,25,500.00,0,0
26941,1448.55,1,1,29,1448.55,0,0
26943,619.20,1,1,43,619.20,0,0
26951,1234.40,1,1,40,1234.40,1,1
26954,1748.68,1,3,58,1748.68,2,1
26956,1175.00,1,1,47,1175.00,0,0
26959,247.50,1,1,11,247.50,0,0
26971,7521.90,1,3,85,7521.90,0,3
26974,143.55,1,2,4,143.55,0,0
26979,2200.00,1,1,44,2200.00,0,0
26982,14620.65,2,3,98,7310.33,0,3
26989,87.75,1,1,9,87.75,0,0
26990,2879.64,1,1,36,2879.64,1,1
26993,1144.00,1,1,20,1144.00,0,0
26995,418.00,1,1,11,418.00,0,0
26996,3345.50,2,3,66,1672.75,0,2
27000,647.64,1,1,36,647.64,0,0
27008,3357.60,1,1,48,3357.60,0,0
27010,1458.46,1,2,46,1458.46,0,0
27020,892.50,1,1,15,892.50,0,0
27023,2422.73,1,3,85,2422.73,1,1
27027,1590.00,1,1,20,1590.00,0,0
27030,740.00,1,1,20,740.00,0,0
27034,3218.85,1,1,23,3218.85,0,0
27037,1406.35,1,2,34,1406.35,0,0
27039,1884.42,1,1,38,1884.42,0,0
27044,739.95,2,2,25,369.97,0,2
27048,472.50,1,1,14,472.50,0,0
27051,1794.00,1,1,39,1794.00,0,0
27052,1879.53,1,1,47,1879.53,0,0
27059,1359.83,1,1,17,1359.83,0,0
27064,6751.56,1,2,94,6751.56,0,3
27065,5472.00,1,1,19,5472.00,0,0
27070,251.64,1,1,36,251.64,0,0
